gene_ID	segment_number	seed	N_CG	L_locus	CG_density	Col0_meth_frac	CG_spacing	mean_h2az	max_h2az	locus_gain_rate_mu	locus_gain_rate_sigma	locus_loss_rate_mu	locus_loss_rate_sigma
AT1G04053	153	611	15	629	0.022257551669316374	0.42857142857142855	44.92857142857143	0.994129113025136	2.00381996631622	0.0	0.0	0.0	0.0
AT1G04080	156	623	115	5451	0.020913593835993397	0.40707964601769914	47.815789473684205	0.7603627217916759	4.38944606781006	1.6766656911520828e-05	2.513843543079736e-06	2.9305200341005966e-05	1.0202761165348871e-05
AT1G04083	157	627	8	265	0.026415094339622643	0.875	37.857142857142854	0.5274281420878	0.659433397650719	0.0	0.0	0.0	0.0
AT1G04090	158	631	77	2392	0.03177257525083612	0.03896103896103896	31.473684210526315	4.81418414592743	11.680103969574	4.4161808867691225e-06	3.122711451980867e-06	0.0	0.0
AT1G04110	159	635	97	2378	0.040370058873002525	0.05263157894736842	24.770833333333332	3.9732890409918906	13.7459596633911	6.808278867102397e-07	1.3616557734204794e-06	2.8594771241830065e-05	3.368550347726847e-05
AT1G04117	160	639	41	1464	0.0273224043715847	0.525	36.6	1.3520724830127502	5.328586053848269	2.6874785001719986e-05	1.733371548911797e-05	2.2370059134765018e-05	1.5682885442535305e-05
AT1G04120	161	643	162	6749	0.023855385983108608	0.4161490683229814	41.91925465838509	1.21174063486774	7.611031913757321	4.1284244194131555e-06	3.280939036326115e-06	2.7131499365915523e-05	2.5138435430797368e-06
AT1G04130	162	647	73	2262	0.03183023872679045	0.1232876712328767	31.416666666666668	2.08723262244083	9.38777189254761	5.425347222222222e-06	6.286290978474842e-06	8.623819898329703e-05	2.7233115468409585e-05
AT1G04140	163	651	107	4996	0.02121697357886309	0.5	47.132075471698116	1.01866417120672	6.76313199996948	1.2331976815883586e-05	4.3600122159732855e-06	4.277654458009619e-05	1.2734856056432905e-05
AT1G04160	165	659	217	10196	0.021184778344448804	0.48372093023255813	47.2037037037037	0.9926275597240491	5.57414402961731	1.398457280810222e-05	4.416180886769121e-06	2.101401458019105e-05	5.995607686994782e-06
AT1G04163	166	663	35	1224	0.027777777777777776	0.9142857142857143	36.0	1.3795352779585701	2.4592500209808303	0.0	0.0	1.7871732026143792e-05	8.844213682439119e-06
AT1G04170	167	667	72	2840	0.025	0.352112676056338	40.0	1.19060520192639	3.8988319873809805	6.216254617789145e-06	7.322935538536624e-06	4.166666666666667e-05	4.901960784313727e-06
AT1G04190	168	671	41	2167	0.018458698661744346	0.15789473684210525	54.175000000000004	1.5528128931496998	6.0250240802764905	0.0	0.0	0.00010552832244008715	4.7657952069716773e-05
AT1G04200	169	675	110	4708	0.023152081563296515	0.29906542056074764	43.19266055045872	1.26481333712214	8.217672061920169	1.9063180827886711e-06	2.245700231817898e-06	4.850898692810457e-05	8.84421368243912e-06
AT1G04210	170	679	132	5357	0.024453985439611723	0.4076923076923077	40.89312977099237	0.9889193006825671	4.8399918556213395	1.5650199473728883e-05	4.0053022001903215e-06	2.928844493772352e-05	5.339902600717958e-06
AT1G04230	171	683	82	3073	0.026358607224210868	0.08641975308641975	37.93827160493827	1.11069700952732	4.3413019657135	6.900282635576753e-06	4.450548571530289e-06	2.0424836601307188e-05	2.4061073912334615e-05
AT1G04280	172	687	94	3618	0.02570480928689884	0.010752688172043012	38.90322580645161	2.78270998202466	7.09037590026855	0.0	0.0	0.0005106209150326798	0.0003293405942932414
AT1G04297	173	691	10	626	0.01437699680511182	0.1	69.55555555555556	2.0306588445391003	2.41654798984528	0.0	0.0	0.0	0.0
AT1G04300	174	695	145	5983	0.024068193214106637	0.4825174825174825	41.54861111111111	1.21153789417046	4.54896998405457	9.108373078961314e-06	7.344183169741472e-06	1.243250923557829e-05	8.939370127961009e-06
AT1G04310	176	703	120	2999	0.039679893297765924	0.06779661016949153	25.201680672268907	3.8348827558850496	9.14461598396301	5.570409982174688e-07	1.1140819964349376e-06	0.0	0.0
AT1G04340	177	707	39	1867	0.020353508302088912	0.13157894736842105	49.131578947368425	2.09824234262109	5.80404806137085	0.0	0.0	0.0	0.0
AT1G50600	2302	9207	56	2512	0.021894904458598725	0.3090909090909091	45.67272727272728	1.2634056132798102	3.51679606437683	3.601221190230478e-05	1.1015383950334966e-05	3.0036524413687044e-05	1.9372976134896553e-05
AT1G50620	2304	9215	64	2996	0.02102803738317757	0.19047619047619047	47.55555555555556	1.29227169548708	4.26155405044556	1.2014609765474818e-06	2.4029219530949636e-06	6.467864923747276e-05	2.0424836601307185e-05
AT1G50660	2305	9219	133	3760	0.035106382978723406	0.3233082706766917	28.484848484848484	1.70914929946646	8.85111589431763	6.35439360929557e-06	3.1446093093116875e-06	2.4224806201550387e-05	7.172285335224531e-06
AT1G50670	2306	9223	28	1971	0.0136986301369863	0.4642857142857143	73.0	1.23199353032642	3.07169404029846	0.0	0.0	2.042483660130719e-05	1.57114127702363e-05
AT1G50680	2307	9227	34	987	0.03343465045592705	0.09090909090909091	29.90909090909091	4.4101790916352	7.35003385543823	8.850762527233116e-06	6.8082788671023955e-06	0.00013616557734204792	9.433827927935061e-05
AT1G50700	2308	9231	61	2480	0.024193548387096774	0.25	41.333333333333336	2.66772098515117	10.516307926178	1.0439360929557007e-05	7.318679873183142e-06	0.0	0.0
AT1G50710	2309	9235	61	2958	0.02028397565922921	0.3770491803278688	49.3	1.0891997986765	4.91086211204529	2.4187306501547986e-05	3.224974200206399e-06	2.8417163967036088e-05	1.0046984671590615e-05
AT1G50730	2310	9239	108	7097	0.015076793011131464	0.42592592592592593	66.32710280373831	1.02488362653595	17.6054201126099	2.9648956356736243e-05	3.953194180898167e-06	7.104290991759022e-05	1.0046984671590618e-05
AT1G50745	2312	9247	25	1579	0.015199493350221659	0.52	65.79166666666667	0.25919385377098497	0.5554493963718411	2.7233115468409585e-05	1.9256720620548676e-05	6.441679235796883e-05	1.295596287587249e-05
AT1G50750	2313	9251	27	1388	0.018731988472622477	0.48148148148148145	53.38461538461539	0.584000846640817	1.1956040203571299	5.543884220354808e-05	1.7507002801120447e-05	0.0	0.0
AT1G50840	2317	9267	115	5351	0.021304429078676884	0.5178571428571429	46.93859649122807	0.9102102264096691	4.80047798156738	2.8746066327765673e-05	5.2410155155194785e-06	2.465066486364661e-05	7.04304710389903e-06
AT1G50890	2319	9275	97	3879	0.02474864655839134	0.13402061855670103	40.40625	1.5483872981369498	8.10074796676636	1.4589169000933706e-06	2.917833800186741e-06	4.556309703368527e-05	3.2198814624056056e-05
AT1G50910	2321	9283	68	2912	0.02300824175824176	0.4393939393939394	43.46268656716418	2.34779546381906	12.081952095031701	0.0	0.0	6.057020509353166e-05	8.451656524678834e-06
AT1G50920	2322	9287	71	2859	0.02448408534452606	0.19117647058823528	40.84285714285714	1.4090445749335399	4.47227201461792	2.599524658348188e-06	3.062318497933497e-06	8.484162895927601e-05	1.885369532428356e-05
AT1G50940	2323	9291	57	2186	0.025617566331198535	0.2982456140350877	39.035714285714285	1.3817652461881	4.44285001754761	0.0	0.0	9.131103421760861e-05	2.8835063437139562e-05
AT1G50950	2324	9295	74	4098	0.017813567593948268	0.2972972972972973	56.13698630136986	1.67285958984319	5.147690010070799	1.728255404725993e-05	3.1422825540472606e-06	1.2997623291740938e-05	1.5311592489667486e-05
AT1G50970	2325	9299	73	4183	0.017212526894573272	0.0684931506849315	58.09722222222223	1.41033121562281	7.138410043716429	0.0	0.0	0.00010212418300653596	6.586811885864829e-05
AT1G51110	2328	9311	50	2257	0.021710234824988923	0.4791666666666667	46.06122448979592	1.8926549701641002	3.41877601146698	0.0	0.0	7.903523728331912e-05	3.336937735872395e-05
AT1G51120	2329	9315	40	980	0.03979591836734694	0.1	25.128205128205128	6.420517045801341	15.357586097717302	3.574346405228758e-05	1.5096376515579691e-05	0.0	0.0
AT1G51130	2330	9319	59	2464	0.02353896103896104	0.0847457627118644	42.48275862068965	2.4242333336518396	11.184192180633499	0.0	0.0	0.00015522875816993464	4.9019607843137266e-05
AT1G51160	2331	9323	55	2277	0.023715415019762844	0.09090909090909091	42.16666666666667	2.05899389100571	5.47359199523926	0.0	0.0	1.2254901960784315e-05	2.450980392156863e-05
AT1G51200	2333	9331	49	2289	0.020969855832241154	0.40816326530612246	47.6875	1.47822376401449	3.88902804851532	1.7607617759747575e-05	1.1356572217008324e-05	1.4297385620915032e-05	1.6842751738634235e-05
AT1G51260	2335	9339	38	2278	0.01624231782265145	0.0	61.567567567567565	2.59415503740311	3.4440340518951404	0.0	0.0	nan	nan
AT1G51270	2336	9343	99	3784	0.025898520084566595	0.04081632653061224	38.61224489795919	2.45552842511406	6.367165899276731	2.324954804616882e-05	1.2721875580851452e-05	1.5318627450980392e-05	3.0637254901960784e-05
AT1G51310	2337	9347	80	2760	0.0286231884057971	0.3125	34.936708860759495	0.974311844676228	2.97026600837708	1.1140819964349376e-06	2.2281639928698752e-06	4.1666666666666665e-05	1.233633077658619e-05
AT1G51350	2339	9355	88	3597	0.02418682235195997	0.3333333333333333	41.3448275862069	0.785898687455215	4.00248188972473	8.803808879873787e-06	5.678286108504162e-06	1.6199008338967773e-05	1.1356572217008324e-05
AT1G51370	2340	9359	58	2433	0.02342786683107275	0.12727272727272726	42.68421052631579	1.82870372375663	5.645867824554441	0.0	0.0	4.668534080298786e-05	3.3011521063797734e-05
AT1G51380	2341	9363	65	2490	0.02570281124497992	0.03076923076923077	38.90625	5.25253506188209	12.9589479923248	9.726112667289138e-07	1.9452225334578276e-06	0.0	0.0
AT1G51405	2342	9367	64	2272	0.02772887323943662	0.22580645161290322	36.06349206349206	4.27950955426439	21.968360137939502	2.9786220043572982e-05	8.510348583877993e-06	1.0212418300653594e-05	1.2030536956167308e-05
AT1G51450	2346	9383	62	2190	0.027853881278538814	0.09836065573770492	35.90163934426229	1.48330536239677	4.9367200613021796	0.0	0.0	0.00011914488017429194	3.404139433551198e-05
AT1G51460	2347	9387	86	4507	0.0188595518082982	0.27058823529411763	53.02352941176471	3.39874284062334	10.336212062835699	4.282627029306346e-06	5.629350981260233e-06	0.0	0.0
AT1G51500	2349	9395	105	3436	0.030267753201396973	0.11	33.03846153846154	2.89384716153145	11.7513160705566	2.7998090622016596e-05	4.5898509216420646e-06	0.0	0.0
AT1G51510	2350	9399	59	2029	0.02858551010349926	0.06779661016949153	34.98275862068966	1.06143346774307	3.89418606758118	0.0	0.0	0.00012765522875816994	8.233514857331036e-05
AT1G51538	2352	9407	44	2054	0.020934761441090556	0.06818181818181818	47.76744186046511	3.5564245984909397	5.98618011474609	0.0	0.0	0.00017020697167755992	0.00010978019809774713
AT1G51540	2353	9411	44	1772	0.024266365688487584	0.2682926829268293	41.2093023255814	1.7749367829412201	3.9127320766449	1.702069716775599e-05	1.0978019809774712e-05	2.5995246583481875e-05	3.062318497933497e-05
AT1G51550	2354	9415	64	2342	0.0269000853970965	0.3442622950819672	37.17460317460318	1.64899463125815	4.66688604354858	6.638071895424836e-06	5.106209150326798e-06	1.9452225334578277e-05	1.347689703990723e-05
AT1G51570	2355	9419	69	3050	0.022295081967213116	0.3333333333333333	44.85294117647059	3.51215831325604	17.822862148284898	1.4208581983518044e-05	5.023492335795307e-06	1.4208581983518046e-05	1.0046984671590615e-05
AT1G51580	2356	9423	87	2454	0.03504482477587612	0.25609756097560976	28.53488372093023	1.39848260800793	4.98117587566376	0.0	0.0	6.516495487083723e-05	1.9932599529177556e-05
AT1G51590	2357	9427	73	4074	0.017673048600883652	0.4931506849315068	56.583333333333336	0.8912514872323059	4.82167601585388	2.152888182299947e-05	6.342256940622273e-06	3.8580246913580246e-05	7.861523273279218e-06
AT1G51600	2358	9431	63	3259	0.019024240564590365	0.3968253968253968	52.564516129032256	1.34929695064607	5.16158003807068	5.374957000343997e-06	6.4499484004127965e-06	5.392156862745098e-05	1.8773080544241925e-05
AT1G51610	2359	9435	71	3555	0.01969057665260197	0.38028169014084506	50.785714285714285	1.42510693979106	4.953020048141481	1.1605020796197267e-05	7.485013506664577e-06	4.009319777293634e-05	2.228715786531142e-05
AT1G51620	2360	9439	56	1680	0.03273809523809524	0.4074074074074074	30.545454545454543	3.2571974348377504	5.81047401428223	2.616932189542484e-05	2.2871314423979927e-05	1.8568033273915628e-05	2.228163992869875e-05
AT1G51630	2361	9443	48	2363	0.019889970376639865	0.2391304347826087	50.27659574468085	2.23058369580437	6.393270039558411	0.0	0.0	0.00011883541295306002	4.2014663172106214e-05
AT1G51640	2362	9447	57	2420	0.023140495867768594	0.40350877192982454	43.214285714285715	1.9490985733036899	4.04595804214478	2.102556708958093e-05	6.007304882737409e-06	1.6872691105427678e-05	1.3409055191941512e-05
AT1G51645	2363	9451	74	2782	0.026240115025161753	0.3108108108108108	38.109589041095894	2.7783997421201896	13.917293977737401	0.0	0.0	4.262574595055413e-05	0.0
AT1G51660	2364	9455	86	1956	0.0434560327198364	0.0	23.011764705882356	1.5282479953475099	3.01831600666046	0.0	0.0	nan	nan
AT1G51670	2365	9459	58	2591	0.021999228097259745	0.05357142857142857	45.45614035087719	2.66481631420277	7.32318811416626	3.853742754963621e-06	4.624491305956345e-06	0.0	0.0
AT1G51690	2366	9463	131	6395	0.020328381548084442	0.2923076923076923	49.19230769230769	1.27938416706664	5.594935989379881	4.440181869849389e-06	3.0762482373701287e-06	3.224974200206398e-05	1.2899896800825595e-05
AT1G51710	2367	9467	80	4578	0.01725644386194845	0.17721518987341772	57.949367088607595	0.806216300878188	3.63273801803589	1.791101055806938e-05	8.361070070167215e-06	0.0001385971055088702	5.227729011195411e-05
AT1G51720	2368	9471	92	5735	0.015867480383609415	0.5760869565217391	63.02197802197803	0.634105107213916	6.30801606178284	0.0	0.0	3.699593044765076e-05	0.0
AT1G51730	2369	9475	47	2301	0.019991308126901346	0.3695652173913043	50.02173913043478	1.3996696839729899	6.045254039764401	2.676357899481632e-05	8.451656524678839e-06	8.770665128796616e-05	1.937297613489655e-05
AT1G51740	2370	9479	48	2505	0.0187624750499002	0.08333333333333333	53.297872340425535	1.62388804577432	4.85923595428467	1.1605020796197267e-05	7.485013506664577e-06	3.0637254901960784e-05	6.127450980392157e-05
AT1G51745	2371	9483	72	3370	0.021068249258160237	0.39436619718309857	47.46478873239437	1.02127630559461	3.9560960292816203	1.3299893600851192e-05	6.5817404148384155e-06	5.616830065359477e-05	1.1014581050523385e-05
AT1G51760	2372	9487	44	2304	0.018663194444444444	0.16666666666666666	53.58139534883721	1.90978521499783	4.0178081035614	5.835667600373483e-06	7.0028011204481795e-06	0.0	0.0
AT1G51790	2375	9499	135	5169	0.02592377635906365	0.216	38.57462686567164	1.9277603956326002	4.06132197380066	1.083766840069361e-05	1.6673336001067094e-06	2.2694262890341322e-06	4.5388525780682645e-06
AT1G51860	2380	9519	83	4322	0.01897269782508098	0.012345679012345678	52.707317073170735	2.63611287623644	5.057550001144411	5.361519607843137e-06	6.316031901987838e-06	0.0005718954248366013	0.0002830148378380518
AT1G51880	2381	9523	99	4121	0.02378063576801747	0.061224489795918366	42.05102040816327	3.5005397390235604	10.8725022315979	9.324381926683717e-06	2.6641091219096333e-06	0.0	0.0
AT1G51890	2382	9527	76	4144	0.018098455598455597	0.0945945945945946	55.25333333333334	2.28926263501845	5.85115206241608	0.0	0.0	0.0	0.0
AT1G51940	2384	9535	64	3159	0.019943019943019943	0.234375	50.142857142857146	2.30193674770348	10.322286033630402	0.0	0.0	1.7701525054466233e-05	2.326798405587563e-05
AT1G51980	2387	9547	100	3780	0.02619047619047619	0.47959183673469385	38.18181818181818	1.4407747203723003	11.766332244872999	2.8034089452774574e-06	3.3025003409086733e-06	3.0419969406202197e-06	3.5835641997094114e-06
AT1G52150	2391	9563	92	4960	0.018346774193548385	0.4835164835164835	54.50549450549451	2.18848492115447	7.74397792816162	4.823738005840634e-05	9.87155532227832e-06	9.284016636957814e-06	6.432155405410269e-06
AT1G52155	2392	9567	36	1955	0.017902813299232736	0.1111111111111111	55.85714285714286	1.86140909701586	5.1503999710083	0.0	0.0	0.0	0.0
AT1G52160	2393	9571	85	3740	0.022459893048128343	0.18518518518518517	44.52380952380952	1.5954765330804	5.6360179901122995	9.902951079421667e-06	3.5012219310088507e-06	8.169934640522875e-06	1.633986928104575e-05
AT1G52240	2395	9579	50	2532	0.019352290679304898	0.11363636363636363	51.6734693877551	3.28234519778558	10.601805758476301	1.5711412770236299e-06	3.1422825540472598e-06	5.310457516339869e-05	4.084967320261438e-05
AT1G52310	2398	9591	90	3056	0.02912303664921466	0.38636363636363635	34.337078651685395	2.13713597948589	5.96356391906738	1.8911885741951104e-05	1.2197799788638571e-05	3.0637254901960784e-05	9.0708314533722e-06
AT1G52315	2399	9595	37	1693	0.021264028352037802	0.3055555555555556	47.02777777777778	1.77773145092161	2.16637794971466	5.718954248366014e-06	6.7371006954536945e-06	1.2997623291740938e-05	1.5311592489667486e-05
AT1G52320	2400	9599	129	3729	0.034325556449450255	0.29133858267716534	29.1328125	1.3740536070379799	6.86421599388123	2.2694262890341322e-06	2.7233115468409584e-06	2.208090443384561e-05	1.5298099342597396e-05
AT1G52340	2401	9603	43	1687	0.024896265560165973	0.14634146341463414	40.16666666666667	2.31837300658226	4.71844396591186	5.135387488328665e-05	2.1897365825506207e-05	0.0	0.0
AT1G52360	2402	9607	139	7072	0.019513574660633484	0.43703703703703706	51.2463768115942	0.676481852562263	5.218988084793089	8.599931200550395e-06	3.0405348348234756e-06	4.84657139692035e-05	7.327327215754378e-06
AT1G52370	2403	9611	57	2470	0.022672064777327937	0.19642857142857142	44.107142857142854	4.11143466715629	15.8383841514587	1.3616557734204794e-06	2.723311546840959e-06	4.827688651218063e-05	3.713606654783125e-05
AT1G52380	2404	9615	52	2683	0.01900857249347745	0.19607843137254902	52.6078431372549	0.9719701966914259	3.03924598693848	0.0	0.0	0.000116421568627451	5.43469554560869e-05
AT1G52410	2405	9619	88	5001	0.01739652069586083	0.2345679012345679	57.48275862068965	2.28349881779914	4.8827760219574	4.414400168669618e-05	3.953194180898165e-06	2.6874785001719986e-05	1.733371548911797e-05
AT1G52420	2406	9623	82	3482	0.023262492820218264	0.4050632911392405	42.98765432098766	1.6294131093042	10.541341781616199	2.2163120567375885e-05	6.561878072652229e-06	4.404105392156863e-05	1.308076844102277e-05
AT1G52430	2407	9627	94	5016	0.01854066985645933	0.27472527472527475	53.935483870967744	1.98268429149281	5.56691509485245	1.2997623291740938e-05	9.345705133777419e-06	3.186274509803922e-05	9.386540272120962e-06
