chromosome	gene_start	gene_end	gene_ID	start	end	segment_no	mean_h2az	max_h2az
CHR5	6090891	6092657	AT5G18390	6092255	6092283	14824	0.5365224	0.5365224
CHR5	6092682	6095080	AT5G18400	6093005	6094105	14825	0.707674093	1.332852006
CHR5	6096945	6105104	AT5G18410	6097511	6103950	14826	0.354096148	0.940143597
CHR5	6105283	6109501	AT5G18420	6105934	6108660	14827	0.536981677	2.235215974
CHR5	6112738	6115932	AT5G18440	6114509	6114705	14828	0.641587591	0.707172793
CHR5	6129237	6131120	AT5G18475	6129300	6130058	14829	0.924831208	2.082780027
CHR5	6131130	6133982	AT5G18480	6131958	6133041	14830	0.702683646	1.658381617
CHR5	6134114	6136807	AT5G18490	6134897	6135819	14831	1.392112768	2.863361621
CHR5	6138242	6141687	AT5G18500	6139319	6140823	14832	0.40934432	0.587136197
CHR5	6146725	6153811	AT5G18525	6147331	6152907	14833	0.737966972	3.305360031
CHR5	6153785	6156309	AT5G18540	6154837	6155331	14834	0.763538447	1.178141594
CHR5	6160097	6163171	AT5G18550	6162046	6162787	14835	3.036900632	6.724666023
CHR5	6171572	6174944	AT5G18570	6171696	6173225	14836	4.189084571	10.79864788
CHR5	6174972	6178401	AT5G18580	6176135	6178126	14837	0.659804183	1.784896016
CHR5	6178354	6182761	AT5G18590	6178875	6181536	14838	0.855165127	1.882444
CHR5	6192327	6195753	AT5G18610	6193523	6193792	14839	1.992396116	2.577018023
CHR5	6192327	6195753	AT5G18610	6194378	6195499	14840	0.481243184	1.793281412
CHR5	6195689	6202168	AT5G18620	6197070	6201213	14841	0.426559158	1.614364207
CHR5	6202536	6205737	AT5G18630	6203396	6203525	14842	1.02764356	1.209065211
CHR5	6202536	6205737	AT5G18630	6204177	6205457	14843	0.58419459	1.497584188
CHR5	6212773	6215863	AT5G18640	6215013	6215491	14844	1.238030136	1.754741794
CHR5	6220710	6222300	AT5G18660	6221039	6221058	14845	4.17093401	4.401440001
CHR5	6220710	6222300	AT5G18660	6221426	6221491	14846	4.018832946	4.127561951
CHR5	6228163	6230630	AT5G18680	6228434	6229335	14847	0.599159531	1.165576422
CHR5	6235032	6240916	AT5G18700	6237469	6237511	14848	8.047670031	8.458230019
CHR5	6235032	6240916	AT5G18700	6237656	6237733	14849	3.314035863	3.926541948
CHR5	6236839	6237851	AT5G18705	6237469	6237511	14850	8.047670031	8.458230019
CHR5	6236839	6237851	AT5G18705	6237656	6237733	14851	3.314035863	3.926541948
CHR5	6241134	6243479	AT5G18710	6242452	6243451	14852	4.221639603	13.760728
CHR5	6243982	6246325	AT5G18720	6245330	6245809	14853	2.783751277	3.096598005
CHR5	6246761	6249405	AT5G18730	6248049	6249053	14854	1.99179767	3.60632391
CHR5	6247810	6251976	AT5G18735	6248049	6249053	14855	1.99179767	3.60632391
CHR5	6247810	6251976	AT5G18735	6251129	6251546	14856	1.620593239	2.416391993
CHR5	6249727	6252250	AT5G18740	6251129	6251546	14857	1.620593239	2.416391993
CHR5	6254574	6258093	AT5G18750	6255601	6257557	14858	0.398011091	0.807701999
CHR5	6258263	6261016	AT5G18760	6258347	6259928	14859	0.67330179	1.92946043
CHR5	6261311	6263721	AT5G18770	6262047	6263297	14860	1.450266726	2.443437958
CHR5	6266974	6268638	AT5G18800	6268013	6268638	14861	0.568992463	0.715747607
CHR5	6268644	6271325	AT5G18810	6268644	6269155	14862	0.715767692	0.916306388
CHR5	6268644	6271325	AT5G18810	6270115	6270373	14863	0.61895114	1.262995207
CHR5	6271386	6274599	AT5G18820	6272189	6274074	14864	2.137078027	8.261261845
CHR5	6275895	6280681	AT5G18830	6277343	6280141	14865	0.446868577	1.979488194
CHR5	6282881	6286767	AT5G18840	6284499	6285374	14866	0.967305489	1.384773409
CHR5	6290358	6295815	AT5G18860	6293267	6294445	14867	0.797079816	1.087290001
CHR5	6300535	6301422	AT5G18880	6300826	6300983	14868	9.226474559	11.03494015
CHR5	6301652	6304088	AT5G18890	6303521	6303566	14869	2.116634965	2.174043965
CHR5	6304171	6306290	AT5G18900	6304475	6305099	14870	0.245127442	0.440073606
CHR5	6325534	6328354	AT5G18940	6326821	6328354	14871	0.599730402	0.959683812
CHR5	6328379	6330189	AT5G18950	6328379	6329349	14872	0.39259388	0.735505807
CHR5	6330297	6333650	AT5G18960	6331083	6332957	14873	0.78218536	2.983987999
CHR5	6334767	6338209	AT5G18980	6335317	6336394	14874	0.769530939	2.122255826
CHR5	6342220	6344993	AT5G19000	6343299	6344668	14875	1.319438291	2.70741297
CHR5	6344770	6348267	AT5G19010	6345149	6347231	14876	0.652309891	1.122083378
CHR5	6352591	6354956	AT5G19020	6352897	6354055	14877	1.611266047	2.596744013
CHR5	6369004	6371906	AT5G19050	6370527	6371161	14878	1.078082106	2.479020989
CHR5	6375159	6377667	AT5G19070	6376422	6377599	14879	0.48206076	0.661072385
CHR5	6378149	6380605	AT5G19080	6379613	6380269	14880	0.456584021	0.646284789
CHR5	6415920	6419112	AT5G19130	6416292	6418239	14881	0.614416299	3.04039197
CHR5	6423305	6428468	AT5G19150	6426381	6427403	14882	0.495077344	0.573426199
CHR5	6428530	6429708	AT5G19151	6429283	6429511	14883	1.140400523	1.25557878
CHR5	6453248	6456033	AT5G19180	6454153	6454495	14884	0.363328888	0.713261807
CHR5	6453248	6456033	AT5G19180	6455133	6455209	14885	0.707648404	0.747818804
CHR5	6461268	6463866	AT5G19210	6462871	6465767	14886	0.657855538	1.629529357
CHR5	6463824	6466831	AT5G19220	6462871	6465767	14887	0.657855538	1.629529357
CHR5	6463964	6466349	AT5G19221	6462871	6465767	14888	0.657855538	1.629529357
CHR5	6488309	6493439	AT5G19280	6489015	6492967	14889	0.349212335	1.356826222
CHR5	6495434	6498332	AT5G19300	6496889	6497459	14890	0.723623552	0.862346005
CHR5	6498743	6503692	AT5G19310	6499690	6503141	14891	0.551116263	1.143613422
CHR5	6505092	6507645	AT5G19320	6505548	6506798	14892	0.924073234	2.647765744
CHR5	6507576	6512801	AT5G19330	6508325	6511777	14893	0.359676185	1.435968179
CHR5	6518777	6521483	AT5G19350	6519811	6521098	14894	0.674227884	2.110294008
CHR5	6521405	6523954	AT5G19360	6522375	6523353	14895	1.636320808	2.542614031
CHR5	6521405	6523954	AT5G19360	6523678	6523954	14896	0.626244325	0.766344011
CHR5	6524018	6526735	AT5G19370	6524018	6526131	14897	0.544096273	2.693480015
CHR5	6526807	6530713	AT5G19380	6527175	6528322	14898	0.580547299	1.718831992
CHR5	6531529	6538557	AT5G19390	6533291	6537975	14899	0.411728083	2.322448981
CHR5	6539926	6545081	AT5G19400	6540865	6544444	14900	0.330669838	0.808832204
CHR5	6545123	6547177	AT5G19410	6546509	6546525	14901	15.26575813	15.26575813
CHR5	6547625	6553283	AT5G19420	6548241	6552545	14902	0.768927054	6.380221653
CHR5	6556348	6558373	AT5G19440	6557822	6557898	14903	3.935782087	4.064186096
CHR5	6558331	6562057	AT5G19450	6558777	6561283	14904	0.31526762	0.714505607
CHR5	6562749	6565720	AT5G19460	6563964	6565511	14905	0.582956859	1.354452443
CHR5	6569162	6570956	AT5G19473	6569166	6569465	14906	2.170454839	2.780849957
CHR5	6571472	6573623	AT5G19480	6572782	6572846	14907	0.560171494	0.601923394
CHR5	6573592	6576534	AT5G19485	6574425	6575246	14908	0.335750667	0.461010793
CHR5	6576510	6578508	AT5G19490	6576987	6577181	14909	2.085532086	2.475285983
CHR5	6578890	6581945	AT5G19500	6580387	6580915	14910	7.072817908	13.14785771
CHR5	6585355	6588966	AT5G19520	6586149	6586675	14911	1.810414486	2.468829966
CHR5	6585355	6588966	AT5G19520	6587111	6587141	14912	2.547757959	2.547757959
CHR5	6597971	6601971	AT5G19550	6599685	6601078	14913	0.994708064	2.76606378
CHR5	6602910	6606506	AT5G19560	6605451	6605517	14914	2.607754993	2.790999985
CHR5	6607371	6609799	AT5G19580	6607633	6607667	14915	15.00750084	15.89413986
CHR5	6612815	6617047	AT5G19600	6613797	6614020	14916	10.57857843	14.50306225
CHR5	6617665	6622104	AT5G19610	6618466	6618907	14917	1.5344102	1.861440015
CHR5	6617665	6622104	AT5G19610	6619277	6621287	14918	2.147943148	3.656771994
CHR5	6617665	6622104	AT5G19610	6622025	6622054	14919	7.098502851	7.714171839
CHR5	6623197	6627894	AT5G19620	6624596	6627739	14920	0.520748938	2.061498967
CHR5	6627940	6630024	AT5G19630	6628300	6628344	14921	1.653219402	1.682296395
CHR5	6635797	6638791	AT5G19640	6638150	6638177	14922	11.6702373	12.0819603
CHR5	6641907	6646550	AT5G19660	6642351	6642409	14923	0.903405392	0.939724588
CHR5	6641907	6646550	AT5G19660	6643131	6644910	14924	0.44985359	0.922022188
CHR5	6646698	6649534	AT5G19670	6647485	6647837	14925	1.753871273	2.547612047
CHR5	6646698	6649534	AT5G19670	6648283	6649201	14926	3.541335248	12.58223381
CHR5	6649076	6649316	AT5G19675	6648283	6649201	14927	3.541335248	12.58223381
CHR5	6649574	6652046	AT5G19680	6650455	6650841	14928	0.286350647	0.452312389
CHR5	6652306	6658708	AT5G19690	6653413	6657855	14929	0.262441668	0.627105415
CHR5	6673874	6676931	AT5G19740	6674423	6674462	14930	4.513730931	4.538781929
CHR5	6673874	6676931	AT5G19740	6674804	6675421	14931	1.424193777	2.295272017
CHR5	6673874	6676931	AT5G19740	6676031	6676205	14932	0.830572083	0.923168206
CHR5	6677016	6679384	AT5G19750	6677998	6678439	14933	1.006221304	1.313445568
CHR5	6679306	6682054	AT5G19760	6679642	6681037	14934	0.838907733	2.467824006
CHR5	6682420	6684744	AT5G19770	6683129	6683574	14935	1.250813662	1.759216356
CHR5	6687030	6689171	AT5G19780	6688112	6688816	14936	0.95865981	1.838658023
CHR5	6689108	6690040	AT5G19790	6689327	6689879	14937	4.625013495	11.27224388
CHR5	6695174	6701355	AT5G19820	6695618	6699249	14938	0.273258452	0.441780809
CHR5	6703082	6705249	AT5G19830	6704307	6704773	14939	1.423646002	4.024790585
CHR5	6705325	6709382	AT5G19840	6706195	6709382	14940	0.386446041	0.880393398
CHR5	6709734	6711723	AT5G19850	6709734	6710217	14941	0.74118791	1.157312405
CHR5	6709734	6711723	AT5G19850	6711050	6711157	14942	1.359369603	1.915015411
CHR5	6713953	6715918	AT5G19860	6714453	6714687	14943	0.686221111	0.9176736
CHR5	6730978	6732990	AT5G19910	6731353	6731408	14944	0.890707004	0.942896807
CHR5	6733211	6737496	AT5G19920	6733591	6736385	14945	1.399050816	6.536192131
CHR5	6737512	6739573	AT5G19930	6738357	6738370	14946	2.254604006	2.254604006
CHR5	6740777	6743850	AT5G19950	6741177	6742717	14947	0.598004424	1.496606815
CHR5	6743878	6746381	AT5G19960	6745490	6746124	14948	4.861917425	16.40105619
CHR5	6751798	6755315	AT5G19990	6753035	6754232	14949	0.6647899	1.608443761
CHR5	6756633	6759800	AT5G20000	6757730	6759339	14950	0.768674271	1.487825
CHR5	6760094	6762330	AT5G20010	6761705	6761747	14951	0.583690584	0.583690584
CHR5	6762569	6764683	AT5G20020	6764014	6764055	14952	1.655239478	1.657797778
CHR5	6764727	6766702	AT5G20030	6765115	6766227	14953	1.802536549	2.932780075
CHR5	6767701	6771190	AT5G20040	6768175	6770051	14954	0.765146866	1.441418004
CHR5	6774102	6775935	AT5G20050	6774848	6775126	14955	2.823632494	4.551952028
CHR5	6776073	6779671	AT5G20060	6777644	6779194	14956	0.479976865	2.38768785
CHR5	6779841	6782501	AT5G20070	6780867	6782239	14957	0.761901231	1.141136396
CHR5	6782511	6786847	AT5G20080	6783787	6784153	14958	0.241660005	0.341132194
CHR5	6782511	6786847	AT5G20080	6785301	6786065	14959	0.26554198	0.565390599
CHR5	6803694	6805226	AT5G20160	6804007	6804144	14960	1.075113467	1.214287007
CHR5	6805542	6807345	AT5G20165	6806165	6806347	14961	0.579370245	0.67722699
CHR5	6807375	6810919	AT5G20170	6807723	6810095	14962	1.026402975	3.804064691
CHR5	6810908	6812186	AT5G20180	6811835	6811905	14963	1.065213267	1.144886398
CHR5	6816612	6821827	AT5G20200	6817740	6821458	14964	0.446755989	2.622431463
CHR5	6821881	6825981	AT5G20220	6823305	6823339	14965	3.619402075	3.619402075
CHR5	6821881	6825981	AT5G20220	6824403	6824955	14966	1.581008248	2.487533975
CHR5	6824535	6826112	AT5G20225	6824403	6824955	14967	1.581008248	2.487533975
CHR5	6833564	6836862	AT5G20250	6835767	6836425	14968	2.977636694	5.515819234
CHR5	6836781	6839609	AT5G20260	6837284	6837330	14969	2.351349401	3.307438409
CHR5	6840833	6842946	AT5G20270	6841299	6841341	14970	1.098663604	1.10920161
CHR5	6844712	6850237	AT5G20280	6845200	6847301	14971	1.65891556	5.208552003
CHR5	6844712	6850237	AT5G20280	6848050	6848761	14972	1.70481006	2.372570038
CHR5	6853299	6856981	AT5G20300	6854227	6855584	14973	0.55574005	1.478715003
CHR5	6857553	6859145	AT5G20310	6858473	6858683	14974	1.202415922	1.378060007
CHR5	6859212	6869307	AT5G20320	6859593	6865851	14975	0.417989064	2.543884575
CHR5	6859212	6869307	AT5G20320	6867031	6867875	14976	0.325612667	0.450572592
CHR5	6876441	6881506	AT5G20350	6878259	6880825	14977	0.42786055	1.967310822
CHR5	6881332	6885093	AT5G20360	6882964	6883049	14978	0.702246097	0.769657999
CHR5	6881332	6885093	AT5G20360	6883493	6883578	14979	0.418306406	0.450042409
CHR5	6887636	6892571	AT5G20380	6888503	6891317	14980	0.538997711	2.95235405
CHR5	6896463	6898783	AT5G20410	6897593	6898201	14981	1.292195161	2.161234021
CHR5	6898790	6904242	AT5G20420	6900238	6900269	14982	2.788431048	2.866716051
CHR5	6898790	6904242	AT5G20420	6900386	6900431	14983	2.792160058	2.896540046
CHR5	6898790	6904242	AT5G20420	6900863	6903033	14984	2.188086337	3.451358032
CHR5	6908606	6909996	AT5G20440	6909509	6909699	14985	2.632544947	3.19402194
CHR5	6910486	6913323	AT5G20450	6910773	6912387	14986	0.6677917	1.435970211
CHR5	6921509	6925901	AT5G20480	6922925	6923013	14987	1.136805936	1.344512606
CHR5	6921509	6925901	AT5G20480	6923887	6924013	14988	1.755444932	2.013038445
CHR5	6921509	6925901	AT5G20480	6924158	6924193	14989	1.141624814	1.141624814
CHR5	6921509	6925901	AT5G20480	6924687	6924982	14990	0.69810642	0.821053195
CHR5	6926516	6937830	AT5G20490	6926923	6929521	14991	0.318438148	0.853008199
CHR5	6926516	6937830	AT5G20490	6930533	6936195	14992	0.433260951	1.668833017
CHR5	6939813	6943011	AT5G20510	6940132	6940169	14993	0.826361886	1.001778179
CHR5	6939813	6943011	AT5G20510	6941037	6942061	14994	0.813356746	1.688323998
CHR5	6940253	6942769	AT5G03175	6941037	6942061	14995	0.813356746	1.688323998
CHR5	6942955	6946514	AT5G20520	6943489	6944497	14996	1.77126893	4.416845989
CHR5	6942955	6946514	AT5G20520	6945495	6945570	14997	0.824139668	0.915199804
CHR5	6947789	6952038	AT5G20540	6951069	6951752	14998	2.389062341	5.077330017
CHR5	6958597	6962916	AT5G20580	6959160	6961792	14999	0.394751768	0.706303203
CHR5	6963338	6966226	AT5G20590	6964573	6967257	15000	0.358267794	0.756614995
CHR5	6966178	6968033	AT5G20600	6964573	6967257	15001	0.358267794	0.756614995
CHR5	6968611	6972995	AT5G20610	6969385	6972489	15002	0.50348155	1.93847996
CHR5	6973053	6975009	AT5G20620	6973405	6974059	15003	1.721739953	2.940029812
CHR5	6975029	6976036	AT5G20630	6975729	6975760	15004	2.812197042	3.753403068
CHR5	6984240	6985365	AT5G20640	6984448	6984475	15005	1.249703586	1.319010592
CHR5	6986180	6991139	AT5G20660	6987866	6990691	15006	0.522528461	1.33765499
CHR5	6997990	7002033	AT5G20680	6998765	7000267	15007	0.479382364	1.528750229
CHR5	6997990	7002033	AT5G20680	7000825	7001486	15008	0.365464084	1.530871195
CHR5	7010451	7014249	AT5G20710	7010955	7010989	15009	11.22953606	11.22953606
CHR5	7016445	7022179	AT5G20730	7016942	7021036	15010	0.441913383	1.438123804
CHR5	7050217	7055398	AT5G20830	7051103	7051175	15011	4.65571909	4.829488087
CHR5	7050217	7055398	AT5G20830	7051745	7051855	15012	0.999001005	1.278652
CHR5	7050217	7055398	AT5G20830	7053255	7053285	15013	1.583094203	1.583094203
CHR5	7060992	7069343	AT5G20840	7061439	7067471	15014	0.403185269	1.208493006
CHR5	7070491	7072968	AT5G20850	7071420	7072043	15015	2.424426768	2.954262018
CHR5	7086653	7090169	AT5G20890	7087247	7088345	15016	0.398904762	0.470684189
CHR5	7086653	7090169	AT5G20890	7088909	7088978	15017	0.665421706	0.691516608
CHR5	7090704	7092539	AT5G20900	7091509	7092072	15018	1.515224435	3.287962055
CHR5	7094649	7097145	AT5G20920	7095347	7096065	15019	0.403173865	0.593005794
CHR5	7097868	7103206	AT5G20930	7098943	7102227	15020	0.41905222	1.358914435
CHR5	7103927	7106834	AT5G20940	7105051	7106473	15021	1.311088977	4.254718018
CHR5	7104031	7106966	AT5G03255	7105051	7106473	15022	1.311088977	4.254718018
CHR5	7107272	7111453	AT5G20950	7107615	7108949	15023	3.882918476	16.44650602
CHR5	7107272	7111453	AT5G20950	7109874	7109943	15024	2.096708405	2.277509391
CHR5	7116455	7122774	AT5G20960	7118089	7118771	15025	0.798665527	1.750407791
CHR5	7116455	7122774	AT5G20960	7119159	7121257	15026	0.426099926	0.748145401
CHR5	7122800	7124001	AT5G20970	7123461	7127683	15027	0.631189575	2.227597219
CHR5	7122800	7128412	AT5G20980	7123461	7127683	15028	0.631189575	2.227597219
CHR5	7128475	7133512	AT5G20990	7129033	7129647	15029	1.008682427	2.515095997
CHR5	7128475	7133512	AT5G20990	7130451	7132606	15030	0.361374372	0.737492591
CHR5	7135961	7138711	AT5G21010	7137502	7137991	15031	0.344172693	0.397136194
CHR5	7139817	7144272	AT5G21030	7141125	7143489	15032	1.669856028	3.142698002
CHR5	7144829	7147277	AT5G21040	7145221	7146100	15033	0.778099817	1.406491983
CHR5	7148978	7152922	AT5G21060	7149114	7149185	15034	9.210768986	9.432319975
CHR5	7148978	7152922	AT5G21060	7150445	7152171	15035	1.041343682	1.891675973
CHR5	7156063	7157889	AT5G21070	7157025	7157521	15036	1.506627084	2.022980607
CHR5	7157803	7163188	AT5G21080	7158166	7158442	15037	0.401490506	0.646658006
CHR5	7181926	7184365	AT5G21120	7183307	7183396	15038	1.252441895	1.366499996
CHR5	7187096	7189696	AT5G21140	7187381	7188739	15039	1.427199099	2.239618015
CHR5	7192239	7198381	AT5G21150	7195729	7195775	15040	2.189947987	2.276931977
CHR5	7192239	7198381	AT5G21150	7196543	7196631	15041	2.166003331	2.418668008
CHR5	7198633	7204097	AT5G21160	7199279	7202069	15042	0.406679855	1.332583392
CHR5	7205477	7208613	AT5G21170	7206923	7208322	15043	0.270114316	0.538954389
CHR5	7208643	7213915	AT5G21222	7209915	7213915	15044	1.744918574	5.83224206
CHR5	7214474	7216052	AT5G21274	7214823	7214929	15045	2.413784011	2.489460015
CHR5	7217244	7222021	AT5G21326	7218145	7218176	15046	9.31501863	10.21529427
CHR5	7217244	7222021	AT5G21326	7218931	7221583	15047	0.365904388	0.664054409
CHR5	7238174	7240535	AT5G21900	7239561	7240073	15048	0.474731122	0.592354989
CHR5	7240659	7241746	AT5G21910	7241407	7241475	15049	0.7216198	0.790279198
CHR5	7241201	7242880	AT5G21920	7241407	7241475	15050	0.7216198	0.790279198
CHR5	7243002	7249170	AT5G21930	7244237	7246657	15051	0.481374854	0.913195598
CHR5	7261523	7263644	AT5G21970	7262617	7262965	15052	2.071459851	3.039664006
CHR5	7273071	7276579	AT5G21990	7274620	7275911	15053	0.811511625	2.086645788
CHR5	7277182	7280344	AT5G22000	7278755	7279612	15054	0.76104378	1.114627612
CHR5	7280321	7287434	AT5G22010	7280758	7286855	15055	0.430741506	2.807277989
CHR5	7287628	7289646	AT5G22020	7288246	7288383	15056	1.231798801	1.329597795
CHR5	7289703	7296344	AT5G22030	7290357	7293500	15057	0.454213649	1.461319637
CHR5	7289703	7296344	AT5G22030	7294641	7295781	15058	0.535645567	1.084057188
CHR5	7296915	7299313	AT5G22040	7297189	7298527	15059	0.600300326	1.823896158
CHR5	7303506	7305870	AT5G22060	7303903	7304270	15060	1.213085361	2.093064022
CHR5	7307894	7310367	AT5G22070	7309062	7309687	15061	2.264968365	4.484263992
CHR5	7308937	7309219	AT5G03375	7309062	7309687	15062	2.264968365	4.484263992
CHR5	7310171	7313780	AT5G22080	7310931	7311089	15063	0.443241398	0.496052796
CHR5	7310171	7313780	AT5G22080	7311473	7311678	15064	0.385635278	0.415565997
CHR5	7310171	7313780	AT5G22080	7312255	7312478	15065	0.253319957	0.300961792
CHR5	7328870	7330930	AT5G22100	7329772	7329851	15066	0.867844099	0.875299799
CHR5	7328870	7330930	AT5G22100	7330011	7330073	15067	0.39390929	0.427459991
CHR5	7330825	7334282	AT5G22110	7331269	7333619	15068	0.879542324	2.434985816
CHR5	7334314	7337018	AT5G22120	7335509	7336036	15069	0.402004566	0.565390208
CHR5	7337158	7340052	AT5G22130	7337571	7339487	15070	1.715975736	6.926511955
CHR5	7340055	7341959	AT5G22140	7340843	7341165	15071	2.709331253	3.374189997
CHR5	7340426	7341028	AT5G22145	7340843	7341165	15072	2.709331253	3.374189997
CHR5	7360535	7364505	AT5G22220	7361633	7364030	15073	0.322712107	0.80568701
CHR5	7367635	7370295	AT5G22260	7368239	7368265	15074	2.011446011	2.146270013
CHR5	7375839	7377776	AT5G22290	7376361	7376390	15075	2.090440011	2.090440011
CHR5	7375839	7377776	AT5G22290	7376567	7376639	15076	2.468153024	2.611468029
CHR5	7387985	7390613	AT5G22320	7388335	7389519	15077	0.648845305	1.173426819
CHR5	7390796	7394280	AT5G22330	7391367	7393009	15078	0.347744446	0.821859211
CHR5	7394443	7397320	AT5G22340	7395127	7396741	15079	0.95682677	2.307787967
